topic,timestamp,title,docs
3,2023-9-13,Nhiều thi thể được đưa khỏi chung cư mini sau vụ cháy - VnExpress,h chung_cư mini tầng ngách phố khương hạ_quận_thanh_xuân xảy hỏa_hoạn chung_cư mini mặt phố_khương_hạ nằm ngách rộng xe cứu hỏa xe_thang h trời mưa to_cách phút cáng xe cứu_thương chở bệnh_viện bạch_mai đống đa_hà đông_y hà_nội bưu_điện tiếng còi_hú liên_tục vang đêm h h tử_vong lần_lượt nhà_xác bệnh_viện_quân_y_ hiện_trường km lực_lượng cứu_hộ rút dần xe chữa_cháy nằm phố_khương_hạ vòng phong_tỏa tòa cháy đầu phố_khương_hạ duy_trì h bí_thư thành ủy đinh tiến_dũng phó thủ_tướng trần_lưu_quang hiện_trường báo_cáo lực_lượng cứu_hộ hiện_trường dũng triệu_tập họp khẩn khắc_phục sự_cố thủ_tướng phạm_minh_chính gửi công_điện ubnd tp hà_nội phối_hợp bộ_công_an lực_lượng chức_năng khắc_phục hậu_quả điều_tra nguyên_nhân vụ cháy h ubnd_quận_thanh_xuân_phát thông_tin vụ cháy bệnh_viện bạch_mai đống đa_hà đông_y hà_nội bưu_điện tiếp_nhận chết nhập bệnh_viện nạn_nhân thiệt_mạng trung_tâm hà_nội thẳng hiện_trường vụ cháy nhà_xác bệnh_viện quân_y hà_đông họp thường_vụ quốc_hội thứ_trưởng công_an lê_văn_tuyến vụ cháy chung_cư khương_hạ thiệt_hại nặng_nề chết bị_thương lãnh_đạo báo_cáo chủ_tịch quốc_hội thủ_tướng thường_trực ban_bí_thư h thủ_tướng phạm_minh_chính phó chủ_tịch quốc_hội trần_quang_phương thứ_trưởng công_an nguyễn_văn_long hiện_trường vụ cháy hà_nội thông_báo triệu đồng nạn_nhân tử_vong triệu đồng bị_thương vụ cháy ngõ phố khương hạ_phường_khương_đình chung_cư mini nhà_trọ thu_hút vợ_chồng trẻ sinh_viên trường đại_học
4,2023-9-13,"3 người chết, 7 người mất tích do lũ cuốn - VnExpress",chiều_tối tỉnh_lào_cai mưa to liên_tục h dòng suối nậm_phá nậm cang nậm than xã liên_minh thị_xã_sa_pa dâng thành dòng lũ trại cá hồi cá tầm thông_tin văn_phòng thường_trực ban chỉ_huy phòng_chống thiên_tai tìm_kiếm cứu nạn tỉnh lào_cai lũ_quét sạt_lở đất chết vù a_nguyên vù_a giả_tuổi thị_xã sa_pa huyện_văn_bàn mất_tích hiện cơ_quan_chức_năng tỉnh_lào_cai tìm_kiếm cứu nạn thống_kê thiệt_hại quốc_lộ d đoạn xã đồng_tuyển tp lào_cai ngập đường nối cao_tốc hà_nội lào_cai sa_pa đoạn phường_bắc_cường ngập giao_thông tê_liệt trung_tâm dự_báo khí_tượng thủy_văn quốc_gia mưa_tính h hôm_qua h hôm_nay lào_cai miền bắc đo trung_trải mm dự_báo bắc_trung_bộ mưa mm mm
3,2023-9-13,Cứu người mắc kẹt trong vụ cháy chung cư mini - VnExpress,h lửa bùng chung_cư mini_tầng ngõ phố khương_hạ phường khương_đình quận_thanh_xuân cảnh_sát_phòng_cháy_chữa_cháy_và_cứu_nạn_cứu_hộ chia hai mũi tiếp_cận
3,2023-9-13,"Cháy chung cư mini ở Hà Nội, nhiều người mắc kẹt - VnExpress",h lửa xuất_phát khu xe_máy tầng lan tầng chung_cư mini ngõ phố khương_hạ phường_khương_đình thuê tầng chung_cư mini nguyễn_công_huy gia_đình ngủ ngửi mùi khói gọi dậy chậm phút chết_ngạt huy hiện_trường nhân_chứng_vân_anh tiếng kêu cứu cháu nam lẫn nữ tầng thượng chung_cư phút tiếng kêu bé dần hẳn vân_anh nằm sâu ngõ xe cứu hỏa xe_thang tiếp_cận đỗ phố_khương_hạ vòi rồng bệnh_viện_bạch_mai km ngõ phố khương hạ_phường_khương_đình chung_cư mini nhà_trọ thu_hút vợ_chồng trẻ sinh_viên trường đại_học hà_nội xảy vụ cháy ống thiệt_hại ống tầng tum ngõ thổ_quan quận_đống_đa bốc cháy chết tầng tum phố thành_công quận_hà_đông cháy bốn cháu tử_vong
5,2023-9-13,'Quy hoạch TP HCM cần khai thác tiềm năng sông Sài Gòn' - VnExpress,sông sài_gòn cảnh_quan thiên_nhiên ban tặng tp_hcm nghiên_cứu quy_hoạch phát_triển không_gian đô_thị ven bờ mờ_nhạt ts trần_ngọc chủ_tịch hội quy_hoạch phát_triển đô_thị việt_nam hội_nghị báo_cáo đầu_kỳ điều_chỉnh quy_hoạch tp_hcm tầm dòng sông uốn_lượn tp_hcm dải lụa hiếm khai_thác tiềm_năng so_sánh đà_nẵng sông_hàn chảy trung_tâm thành_phố km song khai_thác bao_gồm không_gian đô_thị ven bờ cầu bắc ngang giúp đà_nẵng thương_hiệu thành_phố cầu chủ_tịch hội quy_hoạch phát_triển đô_thị việt_nam thế_giới sông hoàng_phố thượng_hải trung_quốc thames đẹp sài_gòn tận_dụng phát_triển cảnh_quan nổi_tiếng chiều sông sài_gòn tp hcm km rộng quy_hoạch phát_triển km đoạn khu thủ_thiêm bán_đảo thanh_đa bình_quới ví_như hòn ngọc thành_phố quy_hoạch sông_sài_gòn nhấn thành_phố nổi_tiếng thế_giới đề_nghị tư_vấn nội_dung quy_hoạch phát_triển không_gian ven sông_sài_gòn cảnh_quan thiên_nhiên ban tặng lợi_thế sông sài_gòn phát_triển không_gian toàn_bộ hệ_thống sông_ngòi tp hcm nội_dung quy_hoạch lãnh_đạo hội_quy_hoạch_phát_triển_đô_thị_việt_nam đồng_tình quan_điểm pgsts đỗ tú_lan nguyên_cục phó phát_triển đô_thị xây_dựng tp_hcm sông kênh_rạch điều_chỉnh quy_hoạch nghiên_cứu tận_dụng lợi_thế phát_triển thành_phố hội_nghị chủ_tịch ubnd tp hcm phan_văn_mãi quy_hoạch thành_phố phát_sinh thành_phố rà_soát phát_huy điều_chỉnh bổ_sung mãi chủ_tịch thành_phố nghị_quyết chính_trị tp hcm đông_nam_bộ kinh_tế trọng_điểm nam hướng trung_tâm năng_lực cạnh_tranh hội_nhập quốc_tế mãi trung_tâm lộ_trình phát_triển tiên_quyết đầu_tư hạ_tầng giao_thông kết_nối đồng_bộ đô_thị hiện_hữu mạnh_dạn bứt_phá phát_triển kiểu vết dầu_loang mãi quy_hoạch thành_phố xác_định phương_thức giao_thông công_cộng metro tận_dụng hệ_thống kênh_rạch phát_triển giao_thông thủy mãi tp_hcm đô_thị văn_hóa xã_hội lợi_thế đầy_đủ không_gian xanh dân_số cơ_cấu kinh_tế xã_hội tp_hcm tính_toán kỹ quy_mô chất_lượng phát_triển nhiệm_vụ điều_chỉnh quy_hoạch tp_hcm tầm thủ_tướng duyệt mục_tiêu gắn_kết phát_triển không_gian đô_thị thành_phố khu_vực xung_quanh điều_chỉnh quy_hoạch đáp_ứng chiến_lược phát_triển kinh_tế xã_hội giải_quyết bất_cập đô_thị bao_gồm dân_số hạ_tầng giao_thông môi_trường thích_ứng_biến_đổi khí_hậu đồ_án điều_chỉnh quy_hoạch tp_hcm lập phê_duyệt cơ_sở quản_lý đô_thị xác_định phương_hướng phát_triển không_gian chức_năng đô_thị hệ_thống hạ_tầng kỹ_thuật hướng sáng_tạo hiện_đại gia_minh
4,2023-9-13,Du khách không được mang đồ nhựa ra Cô Tô - VnExpress Du lịch,bắt_buộc giảm_thiểu chất_thải nhựa ô_nhiễm môi_trường biển ubnd_huyện_đảo_cô_tô thông_tin triển_khai quy_định công_an huyện bộ_đội biên_phòng lập chốt kiểm_soát cảng_cô_tô nguyễn_hải_linh_trưởng phòng_văn_hóa_thông_tin_và_du_lịch_huyện_cô_tô huyện đảo tuyên_truyền khuyến_khích du_khách người_dân túi ni_lông đồ nhựa kết_quả tích_cực môi_trường biển cô_tô cải_thiện động_vật quý_hiếm rùa_vích cá_heo đảo sinh_sống đầu huyện đảo_cô_tô_đón lượt kỳ năm_ngoái mùa đẹp du_lịch cô_tô biển đẹp thời_tiết mát_mẻ giá dịch_vụ chăm_sóc khách_hàng chu_đáo mùa hè ubnd huyện cô_tô dịp nghỉ lễ giá loại_hình dịch_vụ du_lịch cô_tô lưu_trú ăn_uống tour tham_quan lê_tân
3,2023-9-13,EVNHCM đảm bảo an toàn điện vùng ngập - VnExpress,đại_diện mưa kéo_dài khu_vực địa_bàn tp_hcm ngập sâu tuyến đường ngập phạm_văn_chiêu quận_gò_vấp phan_huy_ích tân_bình nguyễn_văn_khối quận_gò_vấp đường võ_nguyên giáp tp_thủ_đức trũng cộng cống thoát rác nghẽn đoạn ngập sâu chủ_động an_toàn điện địa_bàn ngập_úng evnhcmc huy_động nhân_viên công_nhân quản_lý vận_hành lưới_điện thành_viên tổ_chức ứng_trực triển_khai phương_án bảo_đảm an_toàn người_dân đội quản_lý lưới_điện khu_vực bám sát địa_bàn thường_xuyên kiểm_tra khu_vực ngập kịp_thời đại_diện evnhcmc evnhcmc khuyến_cáo người_dân bão mưa_to_gió_lớn ngập_úng chú_ý đường dây_điện trạm điện đề_phòng sự_cố dây_điện đứt cột điện đổ cháy nổ rò điện đứng trú mưa chân cột điện mái_hiên trạm biến_áp di_chuyển khu_vực đường_dây giao_chéo đường thủy chú_ý an_toàn trụ điện đổ dây_điện đứt rơi cầm ngăn súc_vật báo ngành điện thông_qua tổng_đài chính_quyền địa_phương đại_diện evnhcmc nhấn_mạnh minh_huy
5,2023-9-12,Dự án vành đai 4 vùng Thủ đô thiếu vật liệu - VnExpress,họp ban chỉ_đạo dự_án đầu_tư xây_dựng vành_đai thủ_đô chiều giám_đốc ban quản_lý dự_án đầu_tư xây_dựng công_trình giao_thông tp hà_nội nguyễn_chí_cường hai khởi_công dự_án thành_phần đất_cát nhu_cầu vật_liệu xây_dựng dự_kiến toàn_bộ dự_án địa_bàn hà_nội_hưng yên_bắc_ninh triệu đất đắp triệu cát đắp cát đất yếu_tính nhu_cầu vật_liệu phục_vụ dự_án thành_phần xây_dựng đường song_hành dự_án thành_phần xây_dựng cao_tốc địa_phận hà_nội triệu đất đắp triệu cát cường mỏ chưa_thể khai_thác giấy_phép đấu_giá khai_thác hiện nhà_thầu vật_liệu mỏ đất đắp cát đắp nằm hà_nội chi_phí đơn_giá nhà_nước tháo_gỡ trưởng ban chỉ_đạo dự_án vành_đai thủ_đô bí_thư thành ủy hà_nội đinh_tiến_dũng giao hoàn_thành thủ_tục cần_thiết lập danh_mục mỏ vật_liệu đất_cát đắp địa_bàn mỏ giao mỏ đơn_giản hóa rút ngắn tối_đa thủ_tục áp_dụng cơ_chế đặc_thù cho_phép chỉ_định khai_thác nghị_quyết quốc_hội chính_phủ việc_làm cấp_thiết bảo_đảm tiết_kiệm chi_phí vận_chuyển hạ giá_thành đáp_ứng ổn_định lâu_dài nhu_cầu vật_liệu thi_công bí_thư hà_nội hoàn_thành dứt_điểm nhiệm_vụ giám_đốc sở tài_nguyên môi_trường hà_nội nguyễn_huy_cường kết_quả khảo_sát mỏ trữ_lượng nhu_cầu dự_án cự_ly vận_chuyển vật_liệu thi_công km vành_đai thủ_đô km tổng đầu_tư tỷ đồng hà_nội hưng_yên bắc_ninh đầu dự_án nối cao_tốc hà_nội lào cai_điểm nối cao_tốc_nội_bài_hạ_long võ_hải
0,2023-9-12,"4 xe máy tông nhau, một người chết - VnExpress",h đàn_ông đội nón vải lái_xe_máy exciter đường quách điêu đường vĩnh_lộc xã vĩnh_lộc a_huyện_bình_chánh khu_vực ấp a xe đột_ngột lấn làn trái tông trúng xe chạy đối_diện văng quệt trúng hai thành chuỗi va_chạm liên_hoàn đường_quách_điêu rộng chia hai làn vạch vàng nét đứt đình_văn
7,2023-9-12,Hoàn thiện phương án cải cách tiền lương trong tháng 9 - VnExpress,chính_phủ giao bộ_nội_vụ báo_cáo phương_án cải_cách chính_sách tiền_lương nghị_quyết phiên họp thường_kỳ ban_hành bộ_nội_vụ phối_hợp địa_phương đẩy_mạnh tinh_giản biên_chế gắn cơ_cấu việc_làm nâng chất_lượng cán_bộ công_chức viên_chức bộ_lao_động_thương_binh_và_xã_hội theo_dõi lao_động tạm hoãn hợp_đồng nghỉ_việc lương ổn_định đời_sống
8,2023-9-12,Đường ở TP Bảo Lộc sạt lở - VnExpress,khu_vực sụt lún ubnd_phường_lộc_tiến rào_chắn cấm lưu_thông chiều hai hôm trời mưa mặt đường_dẫn khu tái định_cư tổ_dân_phố_ sụt lún chính_quyền tp_bảo_lộc rà_soát khu_vực dân_cư tác_động vụ sạt_lở phương_án khắc_phục sạt_lở sụt lún xảy lâm_đồng trận mưa kéo_dài hôm đất_đá đèo bảo_lộc tràn vùi lấp trạm cảnh_sát giao_thông madagui tử_vong chiến_sĩ hoài_thanh trường_hà
6,2023-9-12,Xác định ranh giới làm sân bay lưỡng dụng Biên Hòa - VnExpress,nội_dung đề_cập công_văn ubnd tỉnh đồng_nai gửi sở ngành xây_dựng đề_án xã_hội hóa đầu_tư phương_thức đối_tác công_tư ppp khai_thác cảng_hàng_không_biên_hòa sân_bay_biên_hòa xây_dựng cơ_quan_chức_năng việt_nam phối_hợp mỹ hai chính_phủ duyệt quy_hoạch tổng_thể phát_triển hệ_thống cảng_hàng_không sân_bay giai_đoạn tầm sân_bay_biên_hòa chính_quyền đồng_nai giao_sở tài_nguyên môi_trường làm_việc quốc_phòng xác_định ranh_giới diện_tích khu đất dự_kiến bàn_giao địa_phương hiện_trạng công_trình quốc_phòng tài_sản khu đất dự_kiến bàn_giao nghiên_cứu xây_dựng đề_án khai_thác tỉnh gửi bộ_giao_thông_vận_tải xem_xét
4,2023-9-12,Giây phút hai cha con cứu bé trai bị ném xuống sông - VnExpress,hôm_qua bùi_hữu_thành bùi_ngọc_thọ chạy ghe kiên_giang cần_thơ chuyến chở lúa thuê chừng h ghe khu mép cầu tôn_đức thắng nội_ô tp long xuyên thọ tiếng_động rơi sông đàn_ông quê cần_thơ quyết_định lùi ghe quan_sát kỹ đứa bé chới_với dòng lập_tức hô cứu đứa nhỏ_con dọn_dẹp khoang ghe thành chạy mép thuyền lao xuống_nước bé sông_long_xuyên rộng sâu trúng lũ đổ dòng đục_ngầu chảy xiết gắng_sức bơi thành kinh_nghiệm sông_nước quan_sát đứa tầm_mắt đứa bé chừng mét thành hoảng_hốt đứa bé chấp_chới dòng nhô đầu bé khịch tiếng thét đừng bấu chặt thành đàn_ông miền_tây dần kiệt_sức cố bơi lặn_ngụp hồi nạn_nhân ban_đầu thành bơi bờ bơi nguy_hiểm sức thuyền thọ biểu_hiện đuối_sức lái ghe quăng dây ra_hiệu chụp ghe thành níu dây cháu bé giây_phút nguy_hiểm ghe bé trai khóc nấc ôm chặt thành thành kiệt_sức tiếng hỏi_thăm con_nhỏ cháu bé nạn cứu áy_náy thành tâm_sự cha_con nghề chở lúa thuê chủ_yếu chạy tuyến thơ kiên_giang vụ mùa thành lái xe_tải thuê kiếm thu_nhập tỉnh an_giang kiên_giang thành hành_động cứu bé trai cơ_duyên chuyến chở lúa kiên_giang hai cha_con chần_chừ đợi ròng cạn song gia_đình cần_thơ gọi điện hôm_qua hành_động dũng_cảm cứu cháu bé cha_con thành khen_ngợi chiều ubnd_tp_long_xuyên tặng giấy khen chủ_tịch ubnd tỉnh an_giang nguyễn_thanh_bình trao khen giấy khen hai cơ_quan điều_tra công_an tỉnh an_giang ném bé trai sông huỳnh_hồng_hải hôm hải mời tp_long_xuyên dự_đám giỗ trai sáng_qua hải_viện chở bé song cầu_tôn_đức_thắng ném bé sông ngọc_tài tiến_tầm
1,2023-9-21,Bà Nguyễn Phương Hằng: 'Khi bị bắt mới biết mình sai' - VnExpress,hằng tổng_giám_đốc công_ty_cổ_phần_đại_nam đồng_phạm tòa h trăm cảnh_sát có_mặt an_ninh trật_tự cổng tand_tp_hcm sân phòng xử án đoạn đường_nam_kỳ_khởi_nghĩa cổng tòa dựng hàng_rào hạn_chế giao_thông hiếu_kỳ theo_dõi phiên xử ca_sĩ đàm vĩnh_hưng vy_oanh tòa luật_sư quyền nghĩa_vụ bà_trương thị việt_hà xe rollsroyce tòa huỳnh_uy_dũng chủ_tịch hđqt công_ty cổ_phần đại_nam chồng hằng tòa triệu_tập tư_cách quyền nghĩa_vụ tham_gia phiên xử ủy_quyền luật_sư phương hằng thừa_nhận cáo_trạng thủ_tục phiên tòa hằng vẻ điềm_tĩnh giọng chậm sức khỏe sẵn_sàng tham_gia phiên xử đầu bị_cáo vi_phạm bắt sai hằng chồng huỳnh_uy_dũng căn_ngăn sai hằng bị_cáo buộc tài_khoản mạng xã_hội livestream nội_dung bịa_đặt sai sự_thật xúc_phạm nghiêm_trọng uy_tín danh_dự thông_tin bí_mật bí_mật gia_đình đời_sống riêng_tư ca_sĩ vy oanh_đàm vĩnh_hưng_nghệ_sĩ hoài_linh vợ_chồng ca_sĩ thủy_tiên nhà_báo hàn_ni nhà_báo đức_hiển điều_tra hằng khai livestream chửi_bới phát_ngôn xúc_phạm vợ_chồng quỹ từ_thiện bà_cụ_thể bị_cáo nghệ_sĩ hoài_linh quan_hệ võ_hoàng_yên tố_cáo lừa_đảo bị_cáo linh lên_tiếng hành_vi yên nam_nghệ_sĩ im_lặng ca_sĩ vy_oanh đăng viết facebook trả_lời bình_luận móc máy xỉa_xói hằng ủng_hộ đất từ_thiện chống dịch covid nhà_báo hàn_ni phát_ngôn mạng xã_hội xúc_phạm bị_cáo chống_phá công_ty_cổ_phần_đại_nam quỹ từ_thiện hằng_hữu nguyễn_đức_hiển trả_lời phỏng_vấn vov đăng viết facebook youtube thông_tin sai_lệch ảnh_hưởng quyền_lợi hằng công_ty_cổ_phần_đại_nam vợ_chồng ca_sĩ thủy_tiên bị_cáo hằng hoạt_động từ_thiện minh_bạch ăn_chặn tiền người_dân ca_sĩ đàm vĩnh_hưng lên_mạng xã_hội_phát_ngôn xúc_phạm hằng đinh_thị_lan phát_ngôn mạng xã_hội vu_khống xuyên_tạc sự_thật xúc_phạm uy_tín danh_dự hằng lê_thị giàu bà_trương thị việt_hà tổ_chức chống_phá ngầm bị_cáo công_ty cổ_phần đại_nam xét_hỏi tòa hằng đối_chất nội_dung vai_trò đồng_phạm lê_thị thu_hà nhân_viên công_ty đại_nam bị_cáo buộc tham_gia giúp_sức hằng nhiệm_vụ sắp_xếp góc máy sân_khấu livestream chỉ_đạo chủ đại_nam hà_lập kênh fanpage ha lee thông_báo lịch phát_sóng đăng_tải viết xúc_phạm hằng mong_muốn bị_cáo nguyễn_thị mai_nhi trợ_lý hằng hằng chỉ_đạo lập tài_khoản tiktok lập_trang fanpage hoang_nhi thông_báo lịch_livestream đăng_tải viết hằng huỳnh_công_tân trưởng phòng truyền_thông công_ty_đại_nam giao nhiệm_vụ phát_sóng kênh youtube đọc bình_luận dẫn_chương_trình livestream hằng mời tiến_sĩ đặng_anh quân giảng_viên trường_đại_học_luật_tp_hcm tham_gia livestream vai_trò cố_vấn pháp_lý độ tin_cậy phát_ngôn hằng_phát_ngôn xúc_phạm quân_hùa
